,hex9,cnt
349,892a1001c3bffff,18
350,892a1001c43ffff,25
351,892a1001c47ffff,68
352,892a1001c4bffff,4
353,892a1001c4fffff,49
354,892a1001c53ffff,30
355,892a1001c57ffff,15
356,892a1001c67ffff,1
357,892a1001c73ffff,18
358,892a1001c77ffff,12
359,892a1001c7bffff,17
360,892a1001c83ffff,14
361,892a1001c8fffff,3
362,892a1001c93ffff,6
363,892a1001c9bffff,14
364,892a1001ca3ffff,9
365,892a1001cabffff,13
366,892a1001cafffff,14
367,892a1001cc3ffff,515
368,892a1001cc7ffff,19
369,892a1001ccbffff,42
370,892a1001ccfffff,37
371,892a1001cdbffff,124
372,892a1001d03ffff,5
373,892a1001d07ffff,2
374,892a1001d0bffff,21
375,892a1001d0fffff,10
376,892a1001d17ffff,14
377,892a1001d27ffff,7
378,892a1001d33ffff,6
379,892a1001d3bffff,1
380,892a1001d43ffff,27
381,892a1001d47ffff,6
382,892a1001d4fffff,5
383,892a1001d53ffff,17
384,892a1001d57ffff,35
385,892a1001d5bffff,24
386,892a1001d63ffff,7
387,892a1001d6bffff,38
388,892a1001d6fffff,9
389,892a1001d73ffff,23
390,892a1001d77ffff,1
391,892a1001d7bffff,46
392,892a1001dafffff,6
393,892a1001dcbffff,1
394,892a1001dcfffff,26
395,892a1001ddbffff,26
396,892a1001e03ffff,52
397,892a1001e07ffff,132
398,892a1001e0bffff,76
399,892a1001e0fffff,73
400,892a1001e13ffff,103
401,892a1001e17ffff,51
402,892a1001e1bffff,63
403,892a1001e23ffff,164
404,892a1001e27ffff,163
405,892a1001e2bffff,267
406,892a1001e2fffff,80
407,892a1001e33ffff,113
408,892a1001e37ffff,106
409,892a1001e3bffff,349
410,892a1001e43ffff,255
411,892a1001e47ffff,864
412,892a1001e4bffff,135
413,892a1001e4fffff,475
414,892a1001e53ffff,256
415,892a1001e57ffff,105
416,892a1001e5bffff,186
417,892a1001e63ffff,135
418,892a1001e67ffff,227
419,892a1001e6bffff,406
420,892a1001e6fffff,365
421,892a1001e73ffff,91
422,892a1001e77ffff,72
423,892a1001e7bffff,180
424,892a1001e83ffff,61
425,892a1001e87ffff,195
426,892a1001e8bffff,170
427,892a1001e8fffff,103
428,892a1001e93ffff,109
429,892a1001e97ffff,57
430,892a1001e9bffff,4
431,892a1001ea3ffff,22
432,892a1001eabffff,81
433,892a1001eafffff,84
434,892a1001eb3ffff,3
435,892a1001eb7ffff,4
436,892a1001ebbffff,206
437,892a1001ec3ffff,67
438,892a1001ec7ffff,7
439,892a1001ecbffff,117
440,892a1001ecfffff,16
441,892a1001ed3ffff,79
442,892a1001ed7ffff,48
443,892a1001edbffff,36
444,892a1003377ffff,3
445,892a100420bffff,1
446,892a1004247ffff,14
447,892a1004253ffff,5
448,892a1004257ffff,1
449,892a100425bffff,2
450,892a100466bffff,3
451,892a100500bffff,11
452,892a100500fffff,9
453,892a1005027ffff,7
454,892a100502bffff,1
455,892a100502fffff,9
456,892a1005047ffff,2
457,892a100504fffff,1
458,892a1005057ffff,22
459,892a1005067ffff,2
460,892a100506bffff,1
461,892a100506fffff,6
462,892a1005073ffff,1
463,892a100507bffff,1
464,892a1005087ffff,15
465,892a100508fffff,4
466,892a10050b3ffff,9
467,892a10050c3ffff,1
468,892a10050dbffff,1
469,892a1005103ffff,27
470,892a1005107ffff,5
471,892a100510bffff,52
472,892a100510fffff,5
473,892a1005117ffff,3
474,892a100511bffff,2
475,892a1005123ffff,6
476,892a100512bffff,4
477,892a100512fffff,30
478,892a1005133ffff,13
479,892a100513bffff,5
480,892a1005143ffff,5
