,hex9,cnt
595,892a1005343ffff,7
596,892a1005353ffff,1
597,892a100535bffff,9
598,892a1005367ffff,4
599,892a100536fffff,1
600,892a100539bffff,253
601,892a10053a3ffff,98
602,892a10053a7ffff,11
603,892a10053afffff,158
604,892a10053b3ffff,3
605,892a10053b7ffff,73
606,892a10053bbffff,4
607,892a10053c3ffff,15
608,892a10053d3ffff,264
609,892a10053d7ffff,81
610,892a100540fffff,4
611,892a1005413ffff,2
612,892a100541bffff,2
613,892a1005423ffff,1
614,892a1005427ffff,15
615,892a1005433ffff,2
616,892a1005437ffff,1
617,892a100543bffff,1
618,892a100544bffff,3
619,892a100544fffff,59
620,892a1005453ffff,6
621,892a1005457ffff,9
622,892a100545bffff,2
623,892a1005473ffff,8
624,892a100547bffff,1
625,892a10054afffff,1
626,892a10054bbffff,131
627,892a10054cfffff,6
628,892a1005503ffff,8
629,892a1005507ffff,3
630,892a100550fffff,7
631,892a1005513ffff,8
632,892a1005517ffff,4
633,892a100551bffff,9
634,892a1005523ffff,13
635,892a1005527ffff,25
636,892a100552bffff,2
637,892a100552fffff,1
638,892a1005537ffff,1
639,892a1005547ffff,1
640,892a1005553ffff,1
641,892a1005557ffff,4
642,892a1005567ffff,1
643,892a1005577ffff,2
644,892a100558bffff,2
645,892a10055afffff,2
646,892a10055bbffff,1
647,892a10055c7ffff,1
648,892a10055d7ffff,1
649,892a10055dbffff,11
650,892a1005607ffff,5
651,892a100560bffff,59
652,892a100560fffff,1
653,892a100562bffff,2
654,892a100562fffff,4
655,892a1005633ffff,1
656,892a1005643ffff,14
657,892a1005647ffff,26
658,892a100564bffff,3
659,892a1005653ffff,1
660,892a1005657ffff,32
661,892a1005663ffff,102
662,892a1005667ffff,19
663,892a100566bffff,63
664,892a100566fffff,3
665,892a1005673ffff,5
666,892a1005677ffff,15
667,892a100567bffff,29
668,892a1005693ffff,2
669,892a1005697ffff,4
670,892a1005803ffff,2
671,892a1005807ffff,5
672,892a100580bffff,3
673,892a100581bffff,7
674,892a1005823ffff,2
675,892a1005827ffff,3
676,892a100582bffff,1
677,892a100582fffff,1
678,892a1005833ffff,4
679,892a100583bffff,5
680,892a1005843ffff,15
681,892a1005847ffff,28
682,892a100584bffff,17
683,892a100584fffff,26
684,892a1005853ffff,15
685,892a1005857ffff,14
686,892a100585bffff,50
687,892a1005863ffff,12
688,892a1005873ffff,7
689,892a1005877ffff,8
690,892a100587bffff,1
691,892a100588bffff,3
692,892a10058c3ffff,21
693,892a10058c7ffff,3
694,892a10058cbffff,6
695,892a10058d3ffff,12
696,892a10058d7ffff,19
697,892a10058dbffff,4
698,892a1005943ffff,2
699,892a100594bffff,7
700,892a100594fffff,6
701,892a100596bffff,2
702,892a1005a03ffff,112
703,892a1005a07ffff,53
704,892a1005a0bffff,97
705,892a1005a0fffff,82
706,892a1005a13ffff,43
707,892a1005a17ffff,108
708,892a1005a1bffff,19
709,892a1005a23ffff,25
710,892a1005a27ffff,19
711,892a1005a2bffff,35
712,892a1005a2fffff,33
713,892a1005a33ffff,21
714,892a1005a37ffff,9
715,892a1005a3bffff,28
716,892a1005a47ffff,1
717,892a1005a4bffff,10
718,892a1005a4fffff,5
719,892a1005a53ffff,8
720,892a1005a57ffff,4
721,892a1005a5bffff,19
722,892a1005a63ffff,3
723,892a1005a67ffff,152
724,892a1005a6bffff,3
725,892a1005a6fffff,20
726,892a1005a77ffff,22
727,892a1005a83ffff,18
728,892a1005a87ffff,63
729,892a1005a8bffff,43
730,892a1005a8fffff,41
731,892a1005a93ffff,51
732,892a1005a97ffff,79
733,892a1005a9bffff,31
734,892a1005aa3ffff,33
735,892a1005aa7ffff,6
736,892a1005aabffff,38
737,892a1005aafffff,27
738,892a1005ab3ffff,38
739,892a1005ab7ffff,2
740,892a1005abbffff,36
741,892a1005ac3ffff,13
742,892a1005ac7ffff,81
743,892a1005acbffff,64
744,892a1005acfffff,55
745,892a1005ad3ffff,19
746,892a1005ad7ffff,32
747,892a1005adbffff,120
748,892a1005b03ffff,2
749,892a1005b07ffff,2
750,892a1005b0bffff,26
751,892a1005b0fffff,31
752,892a1005b13ffff,24
753,892a1005b17ffff,9
754,892a1005b1bffff,30
755,892a1005b23ffff,4
756,892a1005b27ffff,9
757,892a1005b2bffff,17
758,892a1005b2fffff,29
759,892a1005b33ffff,26
760,892a1005b37ffff,2
761,892a1005b43ffff,40
762,892a1005b47ffff,72
763,892a1005b4bffff,11
764,892a1005b4fffff,34
765,892a1005b53ffff,31
766,892a1005b57ffff,19
767,892a1005b5bffff,37
768,892a1005b63ffff,97
769,892a1005b67ffff,12
770,892a1005b6bffff,6
771,892a1005b6fffff,32
772,892a1005b73ffff,10
773,892a1005b77ffff,29
774,892a1005b7bffff,51
775,892a1005b83ffff,2
776,892a1005b87ffff,39
777,892a1005b8bffff,4
778,892a1005b8fffff,7
779,892a1005b93ffff,2
780,892a1005b97ffff,8
781,892a1005b9bffff,3
782,892a1005ba3ffff,14
783,892a1005ba7ffff,1
784,892a1005babffff,51
785,892a1005bafffff,3
786,892a1005bb3ffff,5
787,892a1005bb7ffff,29
788,892a1005bbbffff,16
789,892a1005bc3ffff,19
790,892a1005bc7ffff,7
791,892a1005bcbffff,40
792,892a1005bcfffff,99
793,892a1005bd3ffff,1
794,892a1005bd7ffff,3
795,892a1005bdbffff,6
796,892a1005c4bffff,36
797,892a1005c4fffff,2
798,892a1005c6bffff,17
799,892a1005c6fffff,14
800,892a1005c7bffff,6
801,892a1005e03ffff,5
802,892a1005e07ffff,18
803,892a1005e0bffff,23
804,892a1005e0fffff,13
805,892a1005e13ffff,69
806,892a1005e17ffff,103
807,892a1005e1bffff,126
808,892a1005e23ffff,40
809,892a1005e27ffff,34
810,892a1005e2bffff,25
811,892a1005e2fffff,29
812,892a1005e33ffff,28
813,892a1005e37ffff,22
814,892a1005e3bffff,14
815,892a1005e43ffff,23
816,892a1005e47ffff,40
817,892a1005e4bffff,94
818,892a1005e4fffff,17
819,892a1005e53ffff,17
820,892a1005e57ffff,55
821,892a1005e5bffff,29
822,892a1005e63ffff,60
823,892a1005e67ffff,37
824,892a1005e6bffff,63
825,892a1005e6fffff,21
826,892a1005e73ffff,47
827,892a1005e77ffff,34
828,892a1005e7bffff,123
829,892a1005e83ffff,54
830,892a1005e87ffff,59
831,892a1005e8bffff,18
832,892a1005e8fffff,27
833,892a1005e93ffff,10
834,892a1005e97ffff,148
835,892a1005e9bffff,14
836,892a1005ea3ffff,32
837,892a1005ea7ffff,5
838,892a1005eabffff,42
839,892a1005eafffff,30
840,892a1005eb3ffff,61
841,892a1005eb7ffff,15
842,892a1005ebbffff,27
843,892a1005ec3ffff,9
844,892a1005ec7ffff,90
845,892a1005ecbffff,6
846,892a1005ecfffff,20
847,892a1005ed3ffff,24
848,892a1005ed7ffff,24
849,892a1005edbffff,11
850,892a1008803ffff,71
851,892a1008807ffff,740
852,892a100880fffff,6
853,892a1008813ffff,33
854,892a1008817ffff,624
855,892a1008823ffff,192
856,892a1008827ffff,377
857,892a100882bffff,364
858,892a100882fffff,577
859,892a1008833ffff,456
860,892a1008837ffff,283
861,892a100883bffff,803
862,892a1008867ffff,203
863,892a1008877ffff,6
864,892a1008883ffff,1241
865,892a1008887ffff,1063
866,892a100888bffff,6
867,892a100888fffff,916
868,892a1008893ffff,49
869,892a1008897ffff,436
870,892a100889bffff,14
871,892a10088a3ffff,763
872,892a10088a7ffff,17
873,892a10088abffff,384
874,892a10088afffff,530
875,892a10088b3ffff,900
876,892a10088b7ffff,25
877,892a10088bbffff,197
878,892a1008903ffff,28
879,892a1008907ffff,350
880,892a100890bffff,1
881,892a100890fffff,143
882,892a1008913ffff,241
883,892a1008917ffff,359
884,892a100891bffff,15
885,892a1008923ffff,475
886,892a1008927ffff,309
887,892a100892bffff,195
888,892a100892fffff,291
889,892a1008933ffff,601
890,892a1008937ffff,600
891,892a100893bffff,131
892,892a1008943ffff,14
893,892a100894bffff,111
894,892a1008953ffff,41
895,892a100895bffff,520
896,892a1008963ffff,1
897,892a1008967ffff,70
898,892a100896fffff,2
899,892a1008973ffff,1
900,892a1008977ffff,41
901,892a1008983ffff,273
902,892a1008987ffff,625
903,892a100898bffff,24
904,892a100898fffff,315
905,892a1008993ffff,618
906,892a1008997ffff,86
907,892a100899bffff,168
908,892a10089a3ffff,299
909,892a10089a7ffff,259
910,892a10089abffff,664
911,892a10089afffff,491
912,892a10089b3ffff,194
913,892a10089b7ffff,124
914,892a10089bbffff,562
915,892a10089c7ffff,1
916,892a10089cbffff,23
917,892a10089d7ffff,4
918,892a10089dbffff,14
919,892a1008b03ffff,4
920,892a1008b07ffff,37
921,892a1008b13ffff,8
922,892a1008b17ffff,410
923,892a1008b23ffff,17
924,892a1008b27ffff,136
925,892a1008b2bffff,3
926,892a1008b2fffff,222
927,892a1008b33ffff,21
928,892a1008b37ffff,50
929,892a1008b3bffff,43
930,892a1008b83ffff,439
931,892a1008b87ffff,304
932,892a1008b8bffff,7
933,892a1008b8fffff,257
934,892a1008b93ffff,176
935,892a1008b97ffff,480
936,892a1008b9bffff,28
937,892a1008ba3ffff,395
938,892a1008ba7ffff,12
939,892a1008babffff,164
940,892a1008bafffff,212
941,892a1008bb3ffff,315
942,892a1008bb7ffff,6
943,892a1008bbbffff,417
944,892a1008c03ffff,735
945,892a1008c07ffff,497
946,892a1008c0fffff,12
947,892a1008c13ffff,75
948,892a1008c17ffff,171
949,892a1008c23ffff,539
950,892a1008c27ffff,607
951,892a1008c2bffff,2
952,892a1008c2fffff,71
953,892a1008c33ffff,184
954,892a1008c37ffff,638
955,892a1008c3bffff,481
956,892a1008c67ffff,15
957,892a1008c83ffff,1949
958,892a1008c87ffff,50
959,892a1008c8bffff,698
960,892a1008c8fffff,1087
961,892a1008c93ffff,1689
962,892a1008c97ffff,1172
963,892a1008c9bffff,955
964,892a1008ca3ffff,1341
