,hex9,cnt
500,892a1001ed7ffff,78
501,892a1001edbffff,267
502,892a100332bffff,1
503,892a1003363ffff,8
504,892a1003367ffff,25
505,892a1003377ffff,5
506,892a100420bffff,4
507,892a100421bffff,26
508,892a1004243ffff,1
509,892a1004247ffff,16
510,892a100424fffff,3
511,892a1004253ffff,1
512,892a1004257ffff,7
513,892a100425bffff,7
514,892a100427bffff,3
515,892a10042c3ffff,5
516,892a10042cbffff,11
517,892a10042cfffff,1
518,892a10042d3ffff,4
519,892a10042d7ffff,7
520,892a10042dbffff,5
521,892a100464bffff,8
522,892a100466bffff,49
523,892a100500bffff,72
524,892a100500fffff,60
525,892a100501bffff,1
526,892a1005027ffff,13
527,892a100502fffff,3
528,892a1005047ffff,12
529,892a100504bffff,11
530,892a100504fffff,8
531,892a1005053ffff,3
532,892a1005057ffff,9
533,892a1005063ffff,4
534,892a1005067ffff,19
535,892a100506bffff,4
536,892a100506fffff,66
537,892a1005073ffff,8
538,892a1005077ffff,10
539,892a100507bffff,13
540,892a1005087ffff,15
541,892a1005093ffff,2
542,892a1005097ffff,3
543,892a10050bbffff,1
544,892a10050c7ffff,4
545,892a10050cfffff,8
546,892a1005103ffff,27
547,892a1005107ffff,23
548,892a100510bffff,30
549,892a100510fffff,26
550,892a1005113ffff,1
551,892a1005117ffff,18
552,892a100511bffff,15
553,892a1005123ffff,2
554,892a100512bffff,13
555,892a100512fffff,62
556,892a1005133ffff,18
557,892a100513bffff,1
558,892a1005143ffff,4
559,892a1005147ffff,13
560,892a100514fffff,20
561,892a1005157ffff,45
562,892a100515bffff,23
563,892a1005163ffff,9
564,892a1005167ffff,67
565,892a100516bffff,12
566,892a100516fffff,2
567,892a1005173ffff,62
568,892a1005177ffff,18
569,892a100517bffff,5
570,892a1005183ffff,1
571,892a1005187ffff,1
572,892a100518fffff,3
573,892a1005197ffff,6
574,892a100519bffff,3
575,892a10051a3ffff,9
576,892a10051a7ffff,3
577,892a10051abffff,8
578,892a10051afffff,13
579,892a10051b3ffff,4
580,892a10051b7ffff,3
581,892a10051bbffff,19
582,892a10051c3ffff,15
583,892a10051c7ffff,2
584,892a10051cbffff,3
585,892a10051cfffff,1
586,892a1005203ffff,2
587,892a1005207ffff,22
588,892a100520bffff,5
589,892a100520fffff,2
590,892a1005213ffff,7
591,892a1005217ffff,7
592,892a100521bffff,2
593,892a1005223ffff,5
594,892a1005227ffff,17
595,892a100522bffff,37
596,892a100522fffff,2
597,892a100523bffff,36
598,892a1005243ffff,1
599,892a1005247ffff,1
600,892a100524bffff,1
601,892a100524fffff,1
602,892a1005253ffff,12
603,892a1005257ffff,4
604,892a100525bffff,4
605,892a1005263ffff,1
606,892a1005267ffff,34
607,892a100526bffff,3
608,892a100526fffff,12
609,892a1005273ffff,3
610,892a1005277ffff,22
611,892a100527bffff,1
612,892a1005283ffff,1
613,892a100528bffff,28
614,892a1005293ffff,7
615,892a100529bffff,5
616,892a10052abffff,2
617,892a10052bbffff,2
618,892a10052c3ffff,8
619,892a10052c7ffff,12
620,892a10052cbffff,4
621,892a10052cfffff,13
622,892a10052d3ffff,9
623,892a10052d7ffff,9
624,892a10052dbffff,9
625,892a1005307ffff,10
626,892a1005317ffff,4
627,892a1005323ffff,37
628,892a1005327ffff,12
629,892a100532bffff,9
630,892a100532fffff,45
631,892a1005333ffff,234
632,892a1005337ffff,42
633,892a100533bffff,206
634,892a1005343ffff,18
635,892a100534bffff,2
636,892a100535bffff,16
637,892a100536fffff,7
638,892a1005377ffff,1
639,892a1005383ffff,2
640,892a1005393ffff,3
641,892a100539bffff,352
642,892a10053a3ffff,108
643,892a10053a7ffff,4
644,892a10053afffff,121
645,892a10053b3ffff,8
646,892a10053b7ffff,352
647,892a10053c3ffff,3
648,892a10053d3ffff,109
649,892a10053d7ffff,150
650,892a100540bffff,3
651,892a1005413ffff,4
652,892a100541bffff,5
653,892a1005423ffff,2
654,892a1005427ffff,3
655,892a100542bffff,1
656,892a100542fffff,18
657,892a1005437ffff,3
658,892a1005447ffff,1
659,892a100544bffff,5
660,892a100544fffff,251
661,892a1005453ffff,2
662,892a1005457ffff,1
663,892a100545bffff,4
664,892a1005463ffff,1
665,892a1005473ffff,8
666,892a100547bffff,1
667,892a10054abffff,1
668,892a10054afffff,4
669,892a10054bbffff,33
670,892a10054c7ffff,1
671,892a10054cbffff,1
672,892a10054cfffff,5
673,892a1005503ffff,8
674,892a1005507ffff,7
675,892a100550bffff,5
676,892a100550fffff,8
677,892a1005513ffff,6
678,892a1005517ffff,7
679,892a100551bffff,15
680,892a1005527ffff,2
681,892a100552bffff,1
682,892a100552fffff,3
683,892a100553bffff,2
684,892a1005547ffff,13
685,892a100554fffff,3
686,892a1005557ffff,3
687,892a1005563ffff,6
688,892a1005567ffff,9
689,892a1005577ffff,11
690,892a100558bffff,2
691,892a1005597ffff,1
692,892a10055a7ffff,2
693,892a10055abffff,39
694,892a10055afffff,7
695,892a10055b3ffff,2
696,892a10055b7ffff,2
697,892a10055bbffff,2
698,892a10055c3ffff,1
699,892a10055c7ffff,1
700,892a10055cbffff,3
701,892a10055d7ffff,6
702,892a10055dbffff,1
703,892a1005607ffff,2
704,892a100560bffff,6
705,892a100560fffff,4
706,892a1005617ffff,1
707,892a100561bffff,18
708,892a100562bffff,25
709,892a100562fffff,9
710,892a1005633ffff,3
711,892a100563bffff,3
712,892a1005643ffff,26
713,892a1005647ffff,17
714,892a100564fffff,1
715,892a1005653ffff,1
716,892a1005657ffff,20
717,892a1005663ffff,149
718,892a1005667ffff,2
719,892a100566bffff,54
720,892a100566fffff,3
721,892a1005673ffff,29
722,892a1005677ffff,10
723,892a100567bffff,117
724,892a1005693ffff,3
725,892a1005697ffff,3
726,892a10056abffff,18
727,892a1005803ffff,20
728,892a1005807ffff,14
729,892a100580bffff,45
730,892a100580fffff,8
731,892a1005813ffff,7
732,892a1005817ffff,3
733,892a100581bffff,4
734,892a1005823ffff,3
735,892a100582bffff,2
736,892a100582fffff,1
737,892a1005833ffff,3
738,892a100583bffff,1
739,892a1005843ffff,18
740,892a1005847ffff,18
741,892a100584bffff,19
742,892a100584fffff,23
743,892a1005853ffff,17
744,892a1005857ffff,15
745,892a100585bffff,45
746,892a1005863ffff,4
747,892a1005873ffff,4
748,892a1005877ffff,7
749,892a100587bffff,2
750,892a100588bffff,3
751,892a10058c3ffff,26
752,892a10058c7ffff,5
753,892a10058cbffff,38
754,892a10058cfffff,4
755,892a10058d3ffff,25
756,892a10058d7ffff,11
757,892a10058dbffff,21
758,892a100594bffff,15
759,892a100594fffff,5
760,892a100595bffff,3
761,892a100596bffff,2
762,892a100597bffff,10
763,892a1005a03ffff,65
764,892a1005a07ffff,81
765,892a1005a0bffff,56
766,892a1005a0fffff,41
767,892a1005a13ffff,13
768,892a1005a17ffff,79
769,892a1005a1bffff,56
770,892a1005a23ffff,46
771,892a1005a27ffff,28
772,892a1005a2bffff,21
773,892a1005a2fffff,70
774,892a1005a33ffff,25
775,892a1005a37ffff,20
776,892a1005a3bffff,47
777,892a1005a47ffff,1
778,892a1005a4bffff,11
779,892a1005a4fffff,50
780,892a1005a53ffff,8
781,892a1005a57ffff,7
782,892a1005a5bffff,53
783,892a1005a63ffff,2
784,892a1005a67ffff,231
785,892a1005a6bffff,13
786,892a1005a6fffff,14
787,892a1005a77ffff,9
788,892a1005a83ffff,10
789,892a1005a87ffff,31
790,892a1005a8bffff,15
791,892a1005a8fffff,32
792,892a1005a93ffff,66
793,892a1005a97ffff,30
794,892a1005a9bffff,56
795,892a1005aa3ffff,38
796,892a1005aabffff,58
797,892a1005aafffff,31
798,892a1005ab3ffff,42
799,892a1005ab7ffff,11
800,892a1005abbffff,61
801,892a1005ac3ffff,27
802,892a1005ac7ffff,148
803,892a1005acbffff,21
804,892a1005acfffff,14
805,892a1005ad3ffff,36
806,892a1005ad7ffff,18
807,892a1005adbffff,80
808,892a1005b03ffff,2
809,892a1005b07ffff,1
810,892a1005b0bffff,45
811,892a1005b0fffff,3
812,892a1005b13ffff,39
813,892a1005b17ffff,8
814,892a1005b1bffff,21
815,892a1005b23ffff,5
816,892a1005b27ffff,10
817,892a1005b2bffff,21
818,892a1005b2fffff,19
819,892a1005b33ffff,11
820,892a1005b37ffff,13
821,892a1005b3bffff,20
822,892a1005b43ffff,59
823,892a1005b47ffff,51
824,892a1005b4bffff,16
825,892a1005b4fffff,31
826,892a1005b53ffff,41
827,892a1005b57ffff,40
828,892a1005b5bffff,23
829,892a1005b63ffff,66
830,892a1005b67ffff,31
831,892a1005b6bffff,31
832,892a1005b6fffff,56
833,892a1005b73ffff,8
834,892a1005b77ffff,13
835,892a1005b7bffff,83
836,892a1005b83ffff,17
837,892a1005b87ffff,35
838,892a1005b8bffff,3
839,892a1005b8fffff,7
840,892a1005b97ffff,7
841,892a1005b9bffff,19
842,892a1005ba3ffff,14
843,892a1005ba7ffff,6
844,892a1005babffff,20
845,892a1005bafffff,4
846,892a1005bb3ffff,9
847,892a1005bb7ffff,10
848,892a1005bbbffff,23
849,892a1005bc3ffff,9
850,892a1005bc7ffff,6
851,892a1005bcbffff,24
852,892a1005bcfffff,37
853,892a1005bd3ffff,11
854,892a1005bd7ffff,3
855,892a1005bdbffff,10
856,892a1005c4bffff,32
857,892a1005c4fffff,15
858,892a1005c6bffff,6
859,892a1005c6fffff,3
860,892a1005c7bffff,3
861,892a1005e03ffff,5
862,892a1005e07ffff,11
863,892a1005e0bffff,17
864,892a1005e0fffff,44
865,892a1005e13ffff,69
866,892a1005e17ffff,67
867,892a1005e1bffff,49
868,892a1005e23ffff,13
869,892a1005e27ffff,36
870,892a1005e2bffff,37
871,892a1005e2fffff,39
872,892a1005e33ffff,35
873,892a1005e37ffff,20
874,892a1005e3bffff,37
875,892a1005e43ffff,33
876,892a1005e47ffff,26
877,892a1005e4bffff,119
878,892a1005e4fffff,58
879,892a1005e53ffff,46
880,892a1005e57ffff,36
881,892a1005e5bffff,24
882,892a1005e63ffff,117
883,892a1005e67ffff,32
884,892a1005e6bffff,32
885,892a1005e6fffff,7
886,892a1005e73ffff,71
887,892a1005e77ffff,113
888,892a1005e7bffff,113
889,892a1005e83ffff,82
890,892a1005e87ffff,48
891,892a1005e8bffff,45
892,892a1005e8fffff,64
893,892a1005e93ffff,39
894,892a1005e97ffff,43
895,892a1005e9bffff,9
896,892a1005ea3ffff,7
897,892a1005ea7ffff,13
898,892a1005eabffff,45
899,892a1005eafffff,25
900,892a1005eb3ffff,61
901,892a1005eb7ffff,6
902,892a1005ebbffff,44
903,892a1005ec3ffff,34
904,892a1005ec7ffff,39
905,892a1005ecbffff,6
906,892a1005ecfffff,31
907,892a1005ed3ffff,24
908,892a1005ed7ffff,30
909,892a1005edbffff,15
910,892a100736fffff,1
