,hex9,cnt
388,892a1001967ffff,2
389,892a1001977ffff,1
390,892a1001987ffff,1
391,892a10019a7ffff,2
392,892a10019abffff,4
393,892a10019afffff,1
394,892a10019d3ffff,39
395,892a1001a03ffff,7
396,892a1001a07ffff,49
397,892a1001a0bffff,57
398,892a1001a0fffff,1
399,892a1001a13ffff,27
400,892a1001a17ffff,31
401,892a1001a1bffff,96
402,892a1001a2bffff,1
403,892a1001a33ffff,345
404,892a1001a43ffff,55
405,892a1001a47ffff,29
406,892a1001a4bffff,37
407,892a1001a4fffff,93
408,892a1001a53ffff,346
409,892a1001a57ffff,21
410,892a1001a6bffff,16
411,892a1001a6fffff,1
412,892a1001a77ffff,2
413,892a1001a83ffff,6
414,892a1001a87ffff,36
415,892a1001a8bffff,41
416,892a1001a8fffff,60
417,892a1001a93ffff,20
418,892a1001a97ffff,6
419,892a1001a9bffff,18
420,892a1001aa3ffff,38
421,892a1001aa7ffff,43
422,892a1001aabffff,213
423,892a1001aafffff,97
424,892a1001ab3ffff,7
425,892a1001ab7ffff,22
426,892a1001abbffff,26
427,892a1001ac3ffff,146
428,892a1001ac7ffff,63
429,892a1001acbffff,351
430,892a1001acfffff,77
431,892a1001ad3ffff,88
432,892a1001ad7ffff,74
433,892a1001adbffff,348
434,892a1001b13ffff,1
435,892a1001b23ffff,1
436,892a1001b27ffff,23
437,892a1001b2fffff,4
438,892a1001b37ffff,10
439,892a1001b83ffff,1
440,892a1001b8bffff,65
441,892a1001b9bffff,5
442,892a1001bafffff,1
443,892a1001bc3ffff,17
444,892a1001bc7ffff,23
445,892a1001bcfffff,4
446,892a1001bd3ffff,71
447,892a1001bd7ffff,55
448,892a1001bdbffff,33
449,892a1001c03ffff,2
450,892a1001c07ffff,4
451,892a1001c0bffff,26
452,892a1001c0fffff,6
453,892a1001c13ffff,1
454,892a1001c17ffff,11
455,892a1001c1bffff,8
456,892a1001c23ffff,4
457,892a1001c27ffff,6
458,892a1001c2bffff,18
459,892a1001c2fffff,17
460,892a1001c33ffff,3
461,892a1001c37ffff,5
462,892a1001c3bffff,6
463,892a1001c43ffff,12
464,892a1001c47ffff,67
465,892a1001c4bffff,14
466,892a1001c4fffff,28
467,892a1001c53ffff,15
468,892a1001c57ffff,30
469,892a1001c5bffff,1
470,892a1001c67ffff,6
471,892a1001c6bffff,1
472,892a1001c6fffff,1
473,892a1001c73ffff,10
474,892a1001c77ffff,39
475,892a1001c7bffff,20
476,892a1001c83ffff,2
477,892a1001c87ffff,177
478,892a1001c8bffff,4
479,892a1001c8fffff,40
480,892a1001c93ffff,6
481,892a1001c97ffff,34
482,892a1001c9bffff,25
483,892a1001ca3ffff,1
484,892a1001cabffff,21
485,892a1001cafffff,21
486,892a1001cbbffff,12
487,892a1001cc3ffff,36
488,892a1001cc7ffff,15
489,892a1001ccbffff,50
490,892a1001ccfffff,23
491,892a1001cd3ffff,1
492,892a1001cd7ffff,8
493,892a1001cdbffff,31
494,892a1001d03ffff,123
495,892a1001d07ffff,5
496,892a1001d0bffff,2
497,892a1001d0fffff,16
498,892a1001d13ffff,19
499,892a1001d17ffff,7
500,892a1001d1bffff,31
501,892a1001d23ffff,19
502,892a1001d27ffff,3
503,892a1001d2bffff,4
504,892a1001d33ffff,4
505,892a1001d37ffff,1
506,892a1001d3bffff,52
507,892a1001d43ffff,15
508,892a1001d47ffff,12
509,892a1001d4bffff,18
510,892a1001d4fffff,64
511,892a1001d53ffff,18
512,892a1001d57ffff,8
513,892a1001d5bffff,5
514,892a1001d63ffff,23
515,892a1001d6bffff,31
516,892a1001d6fffff,5
517,892a1001d73ffff,18
518,892a1001d77ffff,48
519,892a1001d7bffff,21
520,892a1001d8bffff,1
521,892a1001da7ffff,1
522,892a1001dafffff,2
523,892a1001dc3ffff,1
524,892a1001dc7ffff,11
525,892a1001dcbffff,5
526,892a1001dcfffff,3
527,892a1001ddbffff,11
528,892a1001e03ffff,48
529,892a1001e07ffff,140
530,892a1001e0bffff,16
531,892a1001e0fffff,23
532,892a1001e13ffff,31
533,892a1001e17ffff,33
534,892a1001e1bffff,8
535,892a1001e23ffff,40
536,892a1001e27ffff,61
537,892a1001e2bffff,111
538,892a1001e2fffff,28
539,892a1001e33ffff,107
540,892a1001e37ffff,122
541,892a1001e3bffff,83
542,892a1001e43ffff,109
543,892a1001e47ffff,141
544,892a1001e4bffff,50
545,892a1001e4fffff,114
546,892a1001e53ffff,45
547,892a1001e57ffff,32
548,892a1001e5bffff,73
549,892a1001e63ffff,74
550,892a1001e67ffff,54
551,892a1001e6bffff,98
552,892a1001e6fffff,3942
553,892a1001e73ffff,30
554,892a1001e77ffff,76
555,892a1001e7bffff,48
556,892a1001e83ffff,21
557,892a1001e87ffff,78
558,892a1001e8bffff,56
559,892a1001e8fffff,149
560,892a1001e93ffff,10
561,892a1001e97ffff,56
562,892a1001e9bffff,13
563,892a1001ea3ffff,58
564,892a1001ea7ffff,7
565,892a1001eabffff,24
566,892a1001eafffff,34
567,892a1001eb3ffff,26
568,892a1001eb7ffff,148
569,892a1001ebbffff,34
570,892a1001ec3ffff,30
