,hex9,cnt
993,892a1005873ffff,112
994,892a1005877ffff,115
995,892a100587bffff,163
996,892a100588bffff,155
997,892a10058abffff,6
998,892a10058c3ffff,91
999,892a10058c7ffff,67
1000,892a10058cbffff,107
1001,892a10058cfffff,224
1002,892a10058d3ffff,61
1003,892a10058d7ffff,79
1004,892a10058dbffff,93
1005,892a1005943ffff,177
1006,892a100594bffff,176
1007,892a100594fffff,164
1008,892a1005953ffff,53
1009,892a100595bffff,89
1010,892a100596bffff,57
1011,892a100597bffff,22
1012,892a1005a03ffff,169
1013,892a1005a07ffff,132
1014,892a1005a0bffff,111
1015,892a1005a0fffff,171
1016,892a1005a13ffff,84
1017,892a1005a17ffff,106
1018,892a1005a1bffff,145
1019,892a1005a23ffff,75
1020,892a1005a27ffff,75
1021,892a1005a2bffff,54
1022,892a1005a2fffff,55
1023,892a1005a33ffff,71
1024,892a1005a37ffff,70
1025,892a1005a3bffff,62
1026,892a1005a43ffff,30
1027,892a1005a47ffff,38
1028,892a1005a4bffff,83
1029,892a1005a4fffff,50
1030,892a1005a53ffff,133
1031,892a1005a57ffff,42
1032,892a1005a5bffff,69
1033,892a1005a63ffff,14
1034,892a1005a67ffff,64
1035,892a1005a6bffff,80
1036,892a1005a6fffff,112
1037,892a1005a73ffff,1
1038,892a1005a77ffff,79
1039,892a1005a83ffff,135
1040,892a1005a87ffff,86
1041,892a1005a8bffff,106
1042,892a1005a8fffff,173
1043,892a1005a93ffff,82
1044,892a1005a97ffff,160
1045,892a1005a9bffff,137
1046,892a1005aa3ffff,106
1047,892a1005aa7ffff,41
1048,892a1005aabffff,67
1049,892a1005aafffff,50
1050,892a1005ab3ffff,143
1051,892a1005ab7ffff,213
1052,892a1005abbffff,138
1053,892a1005ac3ffff,71
1054,892a1005ac7ffff,188
1055,892a1005acbffff,34
1056,892a1005acfffff,111
1057,892a1005ad3ffff,57
1058,892a1005ad7ffff,102
1059,892a1005adbffff,81
