,hex9,cnt
537,892a1001d63ffff,38
538,892a1001d6bffff,70
539,892a1001d6fffff,1
540,892a1001d73ffff,66
541,892a1001d77ffff,28
542,892a1001d7bffff,30
543,892a1001d8bffff,4
544,892a1001da7ffff,10
545,892a1001dabffff,13
546,892a1001dafffff,62
547,892a1001dc3ffff,35
548,892a1001dc7ffff,17
549,892a1001dcbffff,92
550,892a1001dcfffff,42
551,892a1001ddbffff,46
552,892a1001e03ffff,35
553,892a1001e07ffff,130
554,892a1001e0bffff,33
555,892a1001e0fffff,71
556,892a1001e13ffff,59
557,892a1001e17ffff,129
558,892a1001e1bffff,32
559,892a1001e23ffff,156
560,892a1001e27ffff,179
561,892a1001e2bffff,183
562,892a1001e2fffff,74
563,892a1001e33ffff,192
564,892a1001e37ffff,71
565,892a1001e3bffff,215
566,892a1001e43ffff,305
567,892a1001e47ffff,220
568,892a1001e4bffff,173
569,892a1001e4fffff,362
570,892a1001e53ffff,234
571,892a1001e57ffff,282
572,892a1001e5bffff,146
573,892a1001e63ffff,112
574,892a1001e67ffff,162
575,892a1001e6bffff,294
576,892a1001e6fffff,291
577,892a1001e73ffff,66
578,892a1001e77ffff,289
579,892a1001e7bffff,287
580,892a1001e83ffff,133
581,892a1001e87ffff,128
582,892a1001e8bffff,130
583,892a1001e8fffff,145
584,892a1001e93ffff,67
585,892a1001e97ffff,74
586,892a1001e9bffff,117
587,892a1001ea3ffff,74
588,892a1001ea7ffff,27
589,892a1001eabffff,67
590,892a1001eafffff,111
591,892a1001eb3ffff,29
592,892a1001eb7ffff,57
593,892a1001ebbffff,130
594,892a1001ec3ffff,99
595,892a1001ec7ffff,109
596,892a1001ecbffff,191
597,892a1001ecfffff,26
598,892a1001ed3ffff,147
599,892a1001ed7ffff,96
600,892a1001edbffff,105
601,892a100326fffff,4
602,892a1003323ffff,2
603,892a100332bffff,17
604,892a1003337ffff,1
605,892a100333bffff,5
606,892a1003363ffff,38
607,892a1003367ffff,33
608,892a100336bffff,17
609,892a100336fffff,51
610,892a1003377ffff,41
611,892a100420bffff,26
612,892a100421bffff,22
613,892a1004243ffff,51
614,892a1004247ffff,28
615,892a100424bffff,33
616,892a100424fffff,72
617,892a1004253ffff,27
618,892a1004257ffff,25
619,892a100425bffff,56
620,892a100426bffff,6
621,892a1004273ffff,43
622,892a100427bffff,42
623,892a10042c3ffff,60
624,892a10042c7ffff,19
625,892a10042cbffff,34
626,892a10042cfffff,17
627,892a10042d3ffff,74
628,892a10042d7ffff,22
629,892a10042dbffff,52
630,892a100464bffff,37
631,892a100464fffff,8
632,892a100466bffff,17
633,892a1005003ffff,29
634,892a1005007ffff,28
635,892a100500bffff,18
636,892a100500fffff,18
637,892a1005013ffff,29
638,892a1005017ffff,2
639,892a100501bffff,47
640,892a1005023ffff,41
641,892a1005027ffff,18
642,892a100502bffff,10
643,892a100502fffff,31
644,892a100503bffff,1
645,892a1005043ffff,60
646,892a1005047ffff,36
647,892a100504bffff,97
648,892a100504fffff,28
649,892a1005053ffff,54
650,892a1005057ffff,38
651,892a100505bffff,60
652,892a1005063ffff,20
653,892a1005067ffff,24
654,892a100506bffff,70
655,892a100506fffff,71
656,892a1005073ffff,10
657,892a1005077ffff,32
658,892a100507bffff,54
659,892a1005083ffff,57
660,892a1005087ffff,89
661,892a100508bffff,3
662,892a100508fffff,18
663,892a1005093ffff,75
664,892a1005097ffff,9
665,892a100509bffff,6
666,892a10050a7ffff,8
667,892a10050b3ffff,72
668,892a10050b7ffff,20
669,892a10050bbffff,40
670,892a10050c3ffff,18
671,892a10050c7ffff,56
672,892a10050cbffff,22
673,892a10050cfffff,74
674,892a10050d3ffff,1
675,892a10050d7ffff,5
676,892a10050dbffff,61
677,892a1005103ffff,54
678,892a1005107ffff,88
679,892a100510bffff,165
680,892a100510fffff,87
681,892a1005113ffff,18
682,892a1005117ffff,26
683,892a100511bffff,92
684,892a1005123ffff,134
685,892a1005127ffff,5
686,892a100512bffff,41
687,892a100512fffff,86
688,892a1005133ffff,136
689,892a1005137ffff,6
690,892a100513bffff,51
691,892a1005143ffff,38
692,892a1005147ffff,67
693,892a100514bffff,25
694,892a100514fffff,105
695,892a1005153ffff,8
696,892a1005157ffff,33
697,892a100515bffff,36
698,892a1005163ffff,83
699,892a1005167ffff,38
700,892a100516bffff,52
701,892a100516fffff,41
702,892a1005173ffff,190
703,892a1005177ffff,101
704,892a100517bffff,190
705,892a1005183ffff,40
706,892a1005187ffff,21
707,892a100518bffff,6
708,892a100518fffff,49
709,892a1005193ffff,45
710,892a1005197ffff,27
711,892a100519bffff,45
712,892a10051a3ffff,183
713,892a10051a7ffff,37
714,892a10051abffff,57
715,892a10051afffff,61
716,892a10051b3ffff,36
717,892a10051b7ffff,82
718,892a10051bbffff,43
719,892a10051c3ffff,27
720,892a10051c7ffff,7
721,892a10051cbffff,39
722,892a10051cfffff,51
723,892a10051d3ffff,5
724,892a1005203ffff,76
725,892a1005207ffff,24
726,892a100520bffff,42
727,892a100520fffff,75
728,892a1005213ffff,83
729,892a1005217ffff,34
730,892a100521bffff,43
731,892a1005223ffff,47
732,892a1005227ffff,58
733,892a100522bffff,28
734,892a100522fffff,30
735,892a1005233ffff,9
736,892a100523bffff,19
737,892a1005243ffff,80
738,892a1005247ffff,96
739,892a100524bffff,82
740,892a100524fffff,33
741,892a1005253ffff,56
742,892a1005257ffff,60
743,892a100525bffff,96
744,892a1005263ffff,54
745,892a1005267ffff,16
746,892a100526bffff,90
747,892a100526fffff,59
748,892a1005273ffff,50
749,892a1005277ffff,26
750,892a100527bffff,45
751,892a1005283ffff,36
752,892a1005287ffff,61
753,892a100528bffff,97
754,892a100528fffff,62
755,892a1005293ffff,93
756,892a1005297ffff,86
757,892a100529bffff,95
758,892a10052a3ffff,35
759,892a10052a7ffff,22
760,892a10052abffff,10
761,892a10052b3ffff,47
762,892a10052b7ffff,43
763,892a10052bbffff,89
764,892a10052c3ffff,49
765,892a10052c7ffff,104
766,892a10052cbffff,110
767,892a10052cfffff,87
768,892a10052d3ffff,28
769,892a10052d7ffff,36
770,892a10052dbffff,36
771,892a1005303ffff,14
772,892a1005307ffff,2
773,892a100530fffff,8
774,892a1005313ffff,131
775,892a1005317ffff,28
776,892a100531bffff,6
777,892a1005323ffff,101
778,892a1005327ffff,230
779,892a100532bffff,64
780,892a100532fffff,126
781,892a1005333ffff,54
782,892a1005337ffff,101
783,892a100533bffff,70
784,892a1005343ffff,52
785,892a100534bffff,40
786,892a100534fffff,14
787,892a1005353ffff,3
788,892a1005357ffff,9
789,892a100535bffff,99
790,892a1005363ffff,60
791,892a1005367ffff,82
792,892a100536bffff,14
793,892a100536fffff,127
794,892a1005373ffff,1
795,892a1005377ffff,66
796,892a1005383ffff,79
797,892a1005387ffff,41
798,892a100538bffff,49
799,892a100538fffff,51
800,892a1005393ffff,16
801,892a1005397ffff,41
802,892a100539bffff,46
803,892a10053a3ffff,38
804,892a10053a7ffff,68
805,892a10053abffff,13
806,892a10053afffff,154
807,892a10053b3ffff,20
808,892a10053b7ffff,77
809,892a10053bbffff,75
810,892a10053c3ffff,3
811,892a10053c7ffff,82
812,892a10053cbffff,41
813,892a10053d3ffff,93
814,892a10053d7ffff,22
815,892a10053dbffff,2
816,892a1005403ffff,62
817,892a1005407ffff,44
818,892a100540bffff,102
819,892a100540fffff,59
820,892a1005413ffff,96
821,892a1005417ffff,75
822,892a100541bffff,65
823,892a1005423ffff,76
824,892a1005427ffff,63
825,892a100542bffff,10
826,892a100542fffff,45
827,892a1005433ffff,51
828,892a1005437ffff,13
829,892a100543bffff,75
830,892a1005443ffff,46
831,892a1005447ffff,41
832,892a100544bffff,42
833,892a100544fffff,29
834,892a1005453ffff,98
835,892a1005457ffff,96
836,892a100545bffff,50
837,892a1005463ffff,87
838,892a1005467ffff,70
839,892a100546bffff,12
840,892a100546fffff,23
841,892a1005473ffff,58
842,892a1005477ffff,50
843,892a100547bffff,33
844,892a100548fffff,11
845,892a10054a3ffff,39
846,892a10054a7ffff,58
847,892a10054abffff,47
848,892a10054afffff,91
849,892a10054bbffff,15
850,892a10054c3ffff,27
851,892a10054c7ffff,33
852,892a10054cbffff,116
853,892a10054cfffff,95
854,892a1005503ffff,60
855,892a1005507ffff,16
856,892a100550bffff,3
857,892a100550fffff,67
858,892a1005513ffff,20
859,892a1005517ffff,43
860,892a100551bffff,51
861,892a1005523ffff,33
862,892a1005527ffff,42
863,892a100552bffff,34
864,892a100552fffff,15
865,892a1005533ffff,47
866,892a1005537ffff,112
867,892a100553bffff,87
868,892a1005543ffff,9
869,892a1005547ffff,8
870,892a100554fffff,71
871,892a1005553ffff,49
872,892a1005557ffff,4
873,892a100555bffff,2
874,892a1005563ffff,23
875,892a1005567ffff,29
876,892a100556fffff,3
877,892a1005577ffff,75
878,892a100557bffff,7
879,892a1005587ffff,45
880,892a100558bffff,42
881,892a100558fffff,4
882,892a1005597ffff,28
883,892a100559bffff,3
884,892a10055a3ffff,10
885,892a10055a7ffff,57
886,892a10055abffff,42
887,892a10055afffff,54
888,892a10055b3ffff,41
889,892a10055b7ffff,36
890,892a10055bbffff,53
891,892a10055c3ffff,31
892,892a10055c7ffff,62
893,892a10055cbffff,62
894,892a10055cfffff,16
895,892a10055d3ffff,31
896,892a10055d7ffff,4
897,892a10055dbffff,49
898,892a1005603ffff,98
899,892a1005607ffff,47
900,892a100560bffff,133
901,892a100560fffff,83
902,892a1005613ffff,67
903,892a1005617ffff,36
904,892a100561bffff,72
905,892a1005623ffff,17
906,892a1005627ffff,1
907,892a100562bffff,95
908,892a100562fffff,73
909,892a1005633ffff,24
910,892a1005637ffff,32
911,892a100563bffff,48
912,892a1005643ffff,89
913,892a1005647ffff,83
914,892a100564bffff,117
915,892a100564fffff,94
916,892a1005653ffff,27
917,892a1005657ffff,49
918,892a100565bffff,36
919,892a1005663ffff,102
920,892a1005667ffff,47
921,892a100566bffff,76
922,892a100566fffff,29
923,892a1005673ffff,70
924,892a1005677ffff,104
925,892a100567bffff,94
926,892a1005683ffff,16
927,892a1005687ffff,43
928,892a1005693ffff,48
929,892a1005697ffff,43
930,892a10056a3ffff,4
931,892a10056abffff,12
932,892a10056b3ffff,10
933,892a10056b7ffff,5
934,892a10056c7ffff,24
935,892a10056cbffff,47
936,892a10056cfffff,3
937,892a10056dbffff,22
938,892a1005803ffff,180
939,892a1005807ffff,125
940,892a100580bffff,191
941,892a100580fffff,74
942,892a1005813ffff,60
943,892a1005817ffff,27
944,892a100581bffff,68
945,892a1005823ffff,155
946,892a1005827ffff,36
947,892a100582bffff,83
948,892a100582fffff,114
949,892a1005833ffff,57
950,892a1005837ffff,3
951,892a100583bffff,94
952,892a1005843ffff,154
953,892a1005847ffff,56
954,892a100584bffff,80
955,892a100584fffff,57
956,892a1005853ffff,118
957,892a1005857ffff,122
958,892a100585bffff,90
959,892a1005863ffff,54
960,892a1005867ffff,4
961,892a100586bffff,3
962,892a1005873ffff,115
963,892a1005877ffff,123
964,892a100587bffff,59
965,892a100588bffff,22
966,892a10058c3ffff,84
967,892a10058c7ffff,101
968,892a10058cbffff,99
969,892a10058cfffff,78
970,892a10058d3ffff,78
971,892a10058d7ffff,75
972,892a10058dbffff,81
973,892a1005943ffff,52
974,892a100594bffff,59
975,892a100594fffff,70
976,892a1005953ffff,2
977,892a100595bffff,46
978,892a100596bffff,50
979,892a100597bffff,9
980,892a1005a03ffff,184
981,892a1005a07ffff,127
982,892a1005a0bffff,101
983,892a1005a0fffff,107
984,892a1005a13ffff,79
985,892a1005a17ffff,145
986,892a1005a1bffff,95
987,892a1005a23ffff,67
988,892a1005a27ffff,80
989,892a1005a2bffff,145
990,892a1005a2fffff,107
991,892a1005a33ffff,66
992,892a1005a37ffff,106
993,892a1005a3bffff,51
994,892a1005a43ffff,20
995,892a1005a47ffff,34
996,892a1005a4bffff,58
997,892a1005a4fffff,56
998,892a1005a53ffff,96
999,892a1005a57ffff,49
1000,892a1005a5bffff,61
1001,892a1005a63ffff,19
1002,892a1005a67ffff,107
1003,892a1005a6bffff,52
1004,892a1005a6fffff,63
1005,892a1005a77ffff,113
1006,892a1005a83ffff,92
1007,892a1005a87ffff,91
1008,892a1005a8bffff,130
1009,892a1005a8fffff,80
1010,892a1005a93ffff,90
1011,892a1005a97ffff,107
1012,892a1005a9bffff,162
1013,892a1005aa3ffff,80
1014,892a1005aa7ffff,17
1015,892a1005aabffff,106
1016,892a1005aafffff,109
1017,892a1005ab3ffff,116
1018,892a1005ab7ffff,42
1019,892a1005abbffff,122
1020,892a1005ac3ffff,99
1021,892a1005ac7ffff,172
1022,892a1005acbffff,73
1023,892a1005acfffff,103
1024,892a1005ad3ffff,56
1025,892a1005ad7ffff,77
1026,892a1005adbffff,130
1027,892a1005b03ffff,89
1028,892a1005b07ffff,75
1029,892a1005b0bffff,99
1030,892a1005b0fffff,103
1031,892a1005b13ffff,465
1032,892a1005b17ffff,121
1033,892a1005b1bffff,99
