,hex9,cnt
769,892a1005b4bffff,6
770,892a1005b4fffff,14
771,892a1005b53ffff,11
772,892a1005b57ffff,27
773,892a1005b5bffff,27
774,892a1005b63ffff,62
775,892a1005b67ffff,14
776,892a1005b6bffff,42
777,892a1005b6fffff,23
778,892a1005b73ffff,18
779,892a1005b77ffff,13
780,892a1005b7bffff,52
781,892a1005b83ffff,9
782,892a1005b87ffff,5
783,892a1005b8bffff,3
784,892a1005b8fffff,3
785,892a1005b97ffff,9
786,892a1005b9bffff,14
787,892a1005ba3ffff,45
788,892a1005ba7ffff,6
789,892a1005babffff,31
790,892a1005bafffff,5
791,892a1005bb7ffff,12
792,892a1005bbbffff,14
793,892a1005bc3ffff,20
794,892a1005bc7ffff,17
795,892a1005bcbffff,38
796,892a1005bcfffff,39
797,892a1005bd3ffff,2
798,892a1005bd7ffff,16
799,892a1005bdbffff,33
800,892a1005c4bffff,37
801,892a1005c4fffff,2
802,892a1005c6bffff,11
803,892a1005c6fffff,3
804,892a1005e03ffff,5
805,892a1005e07ffff,8
806,892a1005e0bffff,11
807,892a1005e0fffff,29
808,892a1005e13ffff,82
809,892a1005e17ffff,78
810,892a1005e1bffff,91
811,892a1005e23ffff,35
812,892a1005e27ffff,19
813,892a1005e2bffff,40
814,892a1005e2fffff,42
815,892a1005e33ffff,50
816,892a1005e37ffff,11
817,892a1005e3bffff,4
818,892a1005e43ffff,22
819,892a1005e47ffff,31
820,892a1005e4bffff,117
821,892a1005e4fffff,41
822,892a1005e53ffff,10
823,892a1005e57ffff,45
824,892a1005e5bffff,9
825,892a1005e63ffff,68
826,892a1005e67ffff,132
827,892a1005e6bffff,25
828,892a1005e6fffff,12
829,892a1005e73ffff,78
830,892a1005e77ffff,48
831,892a1005e7bffff,148
832,892a1005e83ffff,62
833,892a1005e87ffff,44
834,892a1005e8bffff,30
835,892a1005e8fffff,81
836,892a1005e93ffff,17
837,892a1005e97ffff,96
838,892a1005e9bffff,12
839,892a1005ea3ffff,33
840,892a1005ea7ffff,3
841,892a1005eabffff,39
842,892a1005eafffff,56
843,892a1005eb3ffff,48
844,892a1005eb7ffff,18
845,892a1005ebbffff,30
846,892a1005ec3ffff,18
847,892a1005ec7ffff,61
848,892a1005ecbffff,5
849,892a1005ecfffff,57
850,892a1005ed3ffff,9
851,892a1005ed7ffff,23
852,892a1005edbffff,30
853,892a1008803ffff,24
854,892a1008807ffff,488
855,892a100880fffff,33
856,892a1008813ffff,56
857,892a1008817ffff,615
858,892a1008823ffff,238
859,892a1008827ffff,199
860,892a100882bffff,209
861,892a100882fffff,382
862,892a1008833ffff,189
863,892a1008837ffff,177
864,892a100883bffff,554
865,892a1008867ffff,176
866,892a1008877ffff,14
867,892a1008883ffff,596
868,892a1008887ffff,496
869,892a100888bffff,5
870,892a100888fffff,501
871,892a1008893ffff,23
872,892a1008897ffff,122
873,892a100889bffff,4
874,892a10088a3ffff,370
875,892a10088a7ffff,29
876,892a10088abffff,134
877,892a10088afffff,162
878,892a10088b3ffff,638
879,892a10088b7ffff,30
880,892a10088bbffff,152
881,892a1008903ffff,48
882,892a1008907ffff,131
883,892a100890bffff,3
884,892a100890fffff,46
885,892a1008913ffff,106
886,892a1008917ffff,256
887,892a100891bffff,7
888,892a1008923ffff,352
889,892a1008927ffff,274
890,892a100892bffff,129
891,892a100892fffff,198
892,892a1008933ffff,309
893,892a1008937ffff,321
894,892a100893bffff,53
895,892a1008943ffff,14
896,892a100894bffff,71
897,892a1008953ffff,11
898,892a100895bffff,263
899,892a1008963ffff,6
900,892a1008967ffff,44
901,892a1008973ffff,2
902,892a1008977ffff,31
903,892a1008983ffff,182
904,892a1008987ffff,321
905,892a100898bffff,75
906,892a100898fffff,221
907,892a1008993ffff,434
908,892a1008997ffff,163
909,892a100899bffff,110
910,892a10089a3ffff,277
911,892a10089a7ffff,114
912,892a10089abffff,586
913,892a10089afffff,297
914,892a10089b3ffff,63
915,892a10089b7ffff,98
916,892a10089bbffff,475
917,892a10089cbffff,16
918,892a10089d7ffff,16
919,892a10089dbffff,13
920,892a1008b03ffff,2
921,892a1008b07ffff,36
922,892a1008b0fffff,2
923,892a1008b13ffff,136
924,892a1008b17ffff,188
925,892a1008b23ffff,26
926,892a1008b27ffff,80
927,892a1008b2bffff,22
928,892a1008b2fffff,960
929,892a1008b33ffff,10
930,892a1008b37ffff,44
931,892a1008b3bffff,62
932,892a1008b83ffff,154
933,892a1008b87ffff,170
934,892a1008b8bffff,3
935,892a1008b8fffff,204
936,892a1008b93ffff,165
937,892a1008b97ffff,411
938,892a1008b9bffff,59
939,892a1008ba3ffff,272
940,892a1008ba7ffff,2
941,892a1008babffff,179
942,892a1008bafffff,106
943,892a1008bb3ffff,154
944,892a1008bb7ffff,5
945,892a1008bbbffff,213
946,892a1008c03ffff,158
947,892a1008c07ffff,390
948,892a1008c0fffff,13
949,892a1008c13ffff,70
950,892a1008c17ffff,286
951,892a1008c23ffff,87
952,892a1008c27ffff,646
953,892a1008c2bffff,4
954,892a1008c2fffff,54
955,892a1008c33ffff,109
956,892a1008c37ffff,352
957,892a1008c3bffff,154
958,892a1008c67ffff,12
959,892a1008c83ffff,1407
960,892a1008c87ffff,57
961,892a1008c8bffff,596
962,892a1008c8fffff,1511
963,892a1008c93ffff,1655
964,892a1008c97ffff,611
965,892a1008c9bffff,776
966,892a1008ca3ffff,1290
967,892a1008ca7ffff,294
968,892a1008cabffff,379
969,892a1008cafffff,935
970,892a1008cb3ffff,146
971,892a1008cb7ffff,631
972,892a1008cbbffff,475
973,892a1008d03ffff,227
974,892a1008d07ffff,174
975,892a1008d0bffff,958
976,892a1008d0fffff,207
977,892a1008d13ffff,399
978,892a1008d17ffff,1134
979,892a1008d1bffff,236
980,892a1008d23ffff,491
981,892a1008d27ffff,10
982,892a1008d2bffff,693
983,892a1008d2fffff,126
984,892a1008d33ffff,377
985,892a1008d37ffff,404
986,892a1008d3bffff,340
987,892a1008d43ffff,537
988,892a1008d47ffff,201
989,892a1008d4bffff,418
990,892a1008d4fffff,113
991,892a1008d53ffff,534
992,892a1008d57ffff,658
993,892a1008d5bffff,514
994,892a1008d63ffff,66
995,892a1008d67ffff,97
996,892a1008d6fffff,28
997,892a1008d73ffff,188
998,892a1008d77ffff,102
999,892a1008d83ffff,234
1000,892a1008d87ffff,179
1001,892a1008d8bffff,156
1002,892a1008d8fffff,752
1003,892a1008d93ffff,265
1004,892a1008d97ffff,234
1005,892a1008d9bffff,701
1006,892a1008da3ffff,664
1007,892a1008da7ffff,1
1008,892a1008dabffff,275
1009,892a1008dafffff,284
1010,892a1008db3ffff,52
1011,892a1008db7ffff,35
1012,892a1008dbbffff,452
1013,892a1008dc3ffff,198
1014,892a1008dc7ffff,457
1015,892a1008dcbffff,670
1016,892a1008dcfffff,307
1017,892a1008dd3ffff,350
1018,892a1008dd7ffff,423
1019,892a1008ddbffff,188
1020,892a100a103ffff,84
1021,892a100a107ffff,244
1022,892a100a10fffff,137
1023,892a100a11bffff,3
1024,892a100a12bffff,1763
1025,892a100a12fffff,116
1026,892a100a13bffff,803
1027,892a100a163ffff,759
1028,892a100a167ffff,1892
1029,892a100a16bffff,157
1030,892a100a16fffff,494
1031,892a100a177ffff,1130
1032,892a100a183ffff,291
1033,892a100a187ffff,171
1034,892a100a18bffff,2
1035,892a100a18fffff,1086
1036,892a100a193ffff,97
1037,892a100a197ffff,444
1038,892a100a19bffff,10
1039,892a100a1a3ffff,226
1040,892a100a1a7ffff,512
1041,892a100a1afffff,63
1042,892a100a1b3ffff,392
